"","ID","Season","Month","Nature","time","Latitude","Longitude","Wind.kt"
"9752","INVEST:TOMAS.2010",2010,"November","TS",(10-11-05 18:00:00),19.7,-74,70
"9753","INVEST:TOMAS.2010",2010,"November","TS",(10-11-06 00:00:00),20.4,-73.1,60
"9754","INVEST:TOMAS.2010",2010,"November","TS",(10-11-06 06:00:00),21.4,-71.8,60
"9755","INVEST:TOMAS.2010",2010,"November","TS",(10-11-06 07:30:00),21.7,-71.6,60
"9756","INVEST:TOMAS.2010",2010,"November","TS",(10-11-06 12:00:00),22.6,-70.9,60
"9757","INVEST:TOMAS.2010",2010,"November","TS",(10-11-06 18:00:00),23.8,-70.3,65
"9758","INVEST:TOMAS.2010",2010,"November","TS",(10-11-07 00:00:00),24.9,-69.8,70
"9759","INVEST:TOMAS.2010",2010,"November","TS",(10-11-07 06:00:00),25.4,-69.6,65
"9760","INVEST:TOMAS.2010",2010,"November","TS",(10-11-07 12:00:00),25.7,-69.5,60
"9761","INVEST:TOMAS.2010",2010,"November","TS",(10-11-07 18:00:00),26,-69.3,50
"9762","INVEST:TOMAS.2010",2010,"November","ET",(10-11-08 00:00:00),26,-68.5,50
"9763","INVEST:TOMAS.2010",2010,"November","ET",(10-11-08 06:00:00),25.8,-67.5,50
"9764","INVEST:TOMAS.2010",2010,"November","ET",(10-11-08 12:00:00),25.6,-66.2,50
"9765","INVEST:TOMAS.2010",2010,"November","ET",(10-11-08 18:00:00),25.8,-64.5,45
"9766","INVEST:TOMAS.2010",2010,"November","ET",(10-11-09 00:00:00),26.5,-62.3,45
"9767","INVEST:TOMAS.2010",2010,"November","ET",(10-11-09 06:00:00),27.9,-60.4,45
"9768","INVEST:TOMAS.2010",2010,"November","ET",(10-11-09 12:00:00),29.4,-58.6,45
"9769","INVEST:TOMAS.2010",2010,"November","ET",(10-11-09 18:00:00),31,-56.9,45
"9770","INVEST:TOMAS.2010",2010,"November","ET",(10-11-10 00:00:00),33.3,-55.4,45
"9771","INVEST:TOMAS.2010",2010,"November","ET",(10-11-10 06:00:00),36,-54,45
"9772","INVEST:TOMAS.2010",2010,"November","ET",(10-11-10 12:00:00),39,-53.5,35
"9773","INVEST:TOMAS.2010",2010,"November","ET",(10-11-10 18:00:00),42,-53.5,35
"9774","SHARY.2010",2010,"October","TS",(10-10-28 18:00:00),25.6,-61.2,30
"9775","SHARY.2010",2010,"October","TS",(10-10-29 00:00:00),26.8,-63,35
"9776","SHARY.2010",2010,"October","TS",(10-10-29 06:00:00),28.1,-64.6,40
"9777","SHARY.2010",2010,"October","TS",(10-10-29 12:00:00),29.3,-65.9,50
"9778","SHARY.2010",2010,"October","TS",(10-10-29 18:00:00),30.2,-65.8,55
"9779","SHARY.2010",2010,"October","TS",(10-10-30 00:00:00),31.3,-64,65
"9780","SHARY.2010",2010,"October","TS",(10-10-30 06:00:00),32.9,-60.9,65
"9781","SHARY.2010",2010,"October","TS",(10-10-30 12:00:00),35.1,-57.2,65
"9782","SHARY.2010",2010,"October","ET",(10-10-30 18:00:00),37,-53.5,55
"9783","INVEST.2010",2010,"November","NR",(10-11-08 06:00:00),13.5,-69.3,20
"9784","INVEST.2010",2010,"November","NR",(10-11-08 12:00:00),13.5,-69.4,20
"9785","INVEST.2010",2010,"November","NR",(10-11-08 18:00:00),13.5,-69.5,20
"9786","INVEST.2010",2010,"November","NR",(10-11-09 00:00:00),13.6,-69.5,25
"9787","INVEST.2010",2010,"November","NR",(10-11-09 06:00:00),13.8,-69.4,25
"9788","INVEST.2010",2010,"November","NR",(10-11-09 12:00:00),14.4,-69,25
"9789","INVEST.2010",2010,"November","NR",(10-11-09 18:00:00),15,-68.6,20
"9790","INVEST.2010",2010,"November","NR",(10-11-10 00:00:00),15.8,-68.2,20
"9791","INVEST.2010",2010,"November","NR",(10-11-10 06:00:00),16.9,-67.7,20
"9792","ARLENE.2011",2011,"June","DS",(11-06-28 06:00:00),19.9,-92.8,25
"9793","ARLENE.2011",2011,"June","DS",(11-06-28 12:00:00),20.3,-93.1,30
"9794","ARLENE.2011",2011,"June","TS",(11-06-28 18:00:00),20.7,-93.5,35
"9795","ARLENE.2011",2011,"June","TS",(11-06-29 00:00:00),21,-93.9,35
"9796","ARLENE.2011",2011,"June","TS",(11-06-29 06:00:00),21.2,-94.5,35
"9797","ARLENE.2011",2011,"June","TS",(11-06-29 12:00:00),21.3,-95.3,45
"9798","ARLENE.2011",2011,"June","TS",(11-06-29 18:00:00),21.4,-95.6,50
"9799","ARLENE.2011",2011,"June","TS",(11-06-30 00:00:00),21.6,-96.1,50
"9800","ARLENE.2011",2011,"June","TS",(11-06-30 06:00:00),21.6,-97,55
"9801","ARLENE.2011",2011,"June","TS",(11-06-30 12:00:00),21.6,-97.3,55
"9802","ARLENE.2011",2011,"June","TS",(11-06-30 13:00:00),21.6,-97.4,55
"9803","ARLENE.2011",2011,"June","TS",(11-06-30 18:00:00),21.5,-98.1,45
"9804","ARLENE.2011",2011,"July","TS",(11-07-01 00:00:00),21.1,-98.7,30
"9805","BRET.2011",2011,"July","DS",(11-07-16 06:00:00),30.7,-79.7,20
"9806","BRET.2011",2011,"July","DS",(11-07-16 12:00:00),30.3,-79.4,20
"9807","BRET.2011",2011,"July","DS",(11-07-16 18:00:00),29.8,-79.1,20
"9808","BRET.2011",2011,"July","DS",(11-07-17 00:00:00),29.3,-78.8,20
"9809","BRET.2011",2011,"July","DS",(11-07-17 06:00:00),28.8,-78.5,20
"9810","BRET.2011",2011,"July","DS",(11-07-17 12:00:00),28.3,-78.3,25
"9811","BRET.2011",2011,"July","TS",(11-07-17 18:00:00),27.8,-78.2,30
"9812","BRET.2011",2011,"July","TS",(11-07-18 00:00:00),27.5,-78.1,35
"9813","BRET.2011",2011,"July","TS",(11-07-18 06:00:00),27.1,-78,40
"9814","BRET.2011",2011,"July","TS",(11-07-18 12:00:00),27.4,-77.5,45
"9815","BRET.2011",2011,"July","TS",(11-07-18 18:00:00),27.8,-77.1,60
"9816","BRET.2011",2011,"July","TS",(11-07-19 00:00:00),28.4,-76.8,60
"9817","BRET.2011",2011,"July","TS",(11-07-19 06:00:00),29,-76.6,50
"9818","BRET.2011",2011,"July","TS",(11-07-19 12:00:00),29.5,-76.2,45
"9819","BRET.2011",2011,"July","TS",(11-07-19 18:00:00),30,-75.8,45
"9820","BRET.2011",2011,"July","TS",(11-07-20 00:00:00),30.5,-75.3,45
"9821","BRET.2011",2011,"July","TS",(11-07-20 06:00:00),30.9,-74.7,45
"9822","BRET.2011",2011,"July","TS",(11-07-20 12:00:00),31.4,-74.1,45
"9823","BRET.2011",2011,"July","TS",(11-07-20 18:00:00),31.9,-73.4,45
"9824","BRET.2011",2011,"July","TS",(11-07-21 00:00:00),32.4,-72.7,45
"9825","BRET.2011",2011,"July","TS",(11-07-21 06:00:00),33,-72,40
"9826","BRET.2011",2011,"July","TS",(11-07-21 12:00:00),33.5,-71.2,35
"9827","BRET.2011",2011,"July","TS",(11-07-21 18:00:00),34.1,-70.1,35
"9828","BRET.2011",2011,"July","TS",(11-07-22 00:00:00),35.1,-68.9,30
"9829","BRET.2011",2011,"July","TS",(11-07-22 06:00:00),36.2,-67.4,30
"9830","BRET.2011",2011,"July","DS",(11-07-22 12:00:00),37.3,-65.2,30
"9831","BRET.2011",2011,"July","DS",(11-07-22 18:00:00),38.3,-62.8,30
"9832","BRET.2011",2011,"July","DS",(11-07-23 00:00:00),39.2,-60.1,25
"9833","BRET.2011",2011,"July","DS",(11-07-23 06:00:00),39.8,-57,25
"9834","CINDY.2011",2011,"July","TS",(11-07-20 06:00:00),33,-59.5,30
"9835","CINDY.2011",2011,"July","TS",(11-07-20 12:00:00),33.4,-57,35
"9836","CINDY.2011",2011,"July","TS",(11-07-20 18:00:00),34.5,-54.7,40
"9837","CINDY.2011",2011,"July","TS",(11-07-21 00:00:00),35.8,-52.5,45
"9838","CINDY.2011",2011,"July","TS",(11-07-21 06:00:00),37.4,-50.5,50
"9839","CINDY.2011",2011,"July","TS",(11-07-21 12:00:00),39.4,-48.4,55
"9840","CINDY.2011",2011,"July","TS",(11-07-21 18:00:00),41.3,-46.1,60
"9841","CINDY.2011",2011,"July","TS",(11-07-22 00:00:00),42.6,-43.7,55
"9842","CINDY.2011",2011,"July","TS",(11-07-22 06:00:00),43.8,-41.2,50
"9843","CINDY.2011",2011,"July","TS",(11-07-22 12:00:00),45.1,-38.6,45
"9844","CINDY.2011",2011,"July","TS",(11-07-22 18:00:00),46.7,-35.6,40
"9845","CINDY.2011",2011,"July","DS",(11-07-23 00:00:00),48.4,-32.1,40
"9846","CINDY.2011",2011,"July","DS",(11-07-23 06:00:00),50,-27.8,35
"9847","DON.2011",2011,"July","TS",(11-07-27 06:00:00),21.6,-85.7,30
"9848","DON.2011",2011,"July","TS",(11-07-27 12:00:00),21.8,-86.2,30
"9849","DON.2011",2011,"July","TS",(11-07-27 18:00:00),22,-86.7,35
"9850","DON.2011",2011,"July","TS",(11-07-28 00:00:00),22.3,-87.4,35
"9851","DON.2011",2011,"July","TS",(11-07-28 06:00:00),22.9,-88.4,35
"9852","DON.2011",2011,"July","TS",(11-07-28 12:00:00),23.7,-89.5,40
"9853","DON.2011",2011,"July","TS",(11-07-28 18:00:00),24.2,-90.7,40
"9854","DON.2011",2011,"July","TS",(11-07-29 00:00:00),24.6,-91.9,45
"9855","DON.2011",2011,"July","TS",(11-07-29 06:00:00),25.1,-93.1,45
"9856","DON.2011",2011,"July","TS",(11-07-29 12:00:00),25.8,-94.3,45
"9857","DON.2011",2011,"July","TS",(11-07-29 18:00:00),26.4,-95.5,45
"9858","DON.2011",2011,"July","TS",(11-07-30 00:00:00),27,-96.9,35
"9859","DON.2011",2011,"July","TS",(11-07-30 02:30:00),27.3,-97.4,30
"9860","DON.2011",2011,"July","DS",(11-07-30 06:00:00),27.8,-98.1,25
"9861","EMILY.2011",2011,"August","TS",(11-08-02 00:00:00),14.9,-61.4,40
"9862","EMILY.2011",2011,"August","TS",(11-08-02 06:00:00),15.1,-62.5,40
"9863","EMILY.2011",2011,"August","TS",(11-08-02 12:00:00),15.4,-63.6,40
"9864","EMILY.2011",2011,"August","TS",(11-08-02 18:00:00),15.7,-64.8,40
"9865","EMILY.2011",2011,"August","TS",(11-08-03 00:00:00),16,-66.2,45
"9866","EMILY.2011",2011,"August","TS",(11-08-03 06:00:00),16.3,-67.7,45
"9867","EMILY.2011",2011,"August","TS",(11-08-03 12:00:00),16.6,-69.1,45
"9868","EMILY.2011",2011,"August","TS",(11-08-03 18:00:00),16.8,-70.3,45
"9869","EMILY.2011",2011,"August","TS",(11-08-04 00:00:00),16.9,-70.7,45
"9870","EMILY.2011",2011,"August","TS",(11-08-04 06:00:00),16.9,-71.3,45
"9871","EMILY.2011",2011,"August","TS",(11-08-04 12:00:00),17.3,-72.2,45
"9872","EMILY.2011",2011,"August","DS",(11-08-04 18:00:00),17.9,-73.4,30
"9873","EMILY.2011",2011,"August","DS",(11-08-05 00:00:00),18.8,-74.6,25
"9874","EMILY.2011",2011,"August","DS",(11-08-05 06:00:00),19.8,-75.5,25
"9875","EMILY.2011",2011,"August","DS",(11-08-05 12:00:00),21,-76.3,25
"9876","EMILY.2011",2011,"August","DS",(11-08-05 18:00:00),22.4,-76.9,25
"9877","EMILY.2011",2011,"August","DS",(11-08-06 00:00:00),23.6,-77.4,25
"9878","EMILY.2011",2011,"August","DS",(11-08-06 06:00:00),24.6,-77.9,25
"9879","EMILY.2011",2011,"August","DS",(11-08-06 12:00:00),25.6,-78.1,25
"9880","EMILY.2011",2011,"August","TS",(11-08-06 18:00:00),26.4,-78.2,30
"9881","EMILY.2011",2011,"August","TS",(11-08-07 00:00:00),27.2,-78.1,35
"9882","EMILY.2011",2011,"August","TS",(11-08-07 06:00:00),28.4,-77.4,35
"9883","EMILY.2011",2011,"August","DS",(11-08-07 12:00:00),29.7,-76.4,30
"9884","EMILY.2011",2011,"August","DS",(11-08-07 18:00:00),30.7,-74.8,30
"9885","GERT.2011",2011,"August","DS",(11-08-13 06:00:00),26.2,-58,30
"9886","GERT.2011",2011,"August","DS",(11-08-13 12:00:00),26.9,-59.4,30
"9887","GERT.2011",2011,"August","TS",(11-08-13 18:00:00),27.3,-60.6,30
"9888","GERT.2011",2011,"August","TS",(11-08-14 00:00:00),27.5,-61.5,30
"9889","GERT.2011",2011,"August","TS",(11-08-14 06:00:00),27.7,-62.3,35
"9890","GERT.2011",2011,"August","TS",(11-08-14 12:00:00),28.1,-62.9,40
"9891","GERT.2011",2011,"August","TS",(11-08-14 18:00:00),28.8,-63.1,40
"9892","GERT.2011",2011,"August","TS",(11-08-15 00:00:00),29.6,-63.3,45
"9893","GERT.2011",2011,"August","TS",(11-08-15 06:00:00),30.6,-63.4,50
"9894","GERT.2011",2011,"August","TS",(11-08-15 12:00:00),31.6,-63.2,55
"9895","GERT.2011",2011,"August","TS",(11-08-15 18:00:00),32.9,-62.7,50
"9896","GERT.2011",2011,"August","TS",(11-08-16 00:00:00),34.2,-61.6,45
"9897","GERT.2011",2011,"August","TS",(11-08-16 06:00:00),35.6,-60.3,45
"9898","GERT.2011",2011,"August","DS",(11-08-16 12:00:00),37.1,-58.1,40
"9899","GERT.2011",2011,"August","DS",(11-08-16 18:00:00),38.6,-55.8,40
"9900","GERT.2011",2011,"August","DS",(11-08-17 00:00:00),40.1,-53.4,35
"9901","GERT.2011",2011,"August","DS",(11-08-17 06:00:00),41.5,-50.9,30
"9902","GERT.2011",2011,"August","DS",(11-08-17 12:00:00),42.9,-48.3,30
"9903","GERT.2011",2011,"August","DS",(11-08-17 18:00:00),44.9,-44.8,30
"9904","FRANKLIN.2011",2011,"August","DS",(11-08-12 12:00:00),34.7,-66,25
"9905","FRANKLIN.2011",2011,"August","TS",(11-08-12 18:00:00),35.6,-64.7,30
"9906","FRANKLIN.2011",2011,"August","TS",(11-08-13 00:00:00),36.6,-63,30
"9907","FRANKLIN.2011",2011,"August","TS",(11-08-13 06:00:00),37.6,-61.1,35
"9908","FRANKLIN.2011",2011,"August","TS",(11-08-13 12:00:00),38.6,-59,40
"9909","FRANKLIN.2011",2011,"August","ET",(11-08-13 18:00:00),39.6,-56.3,40
"9910","FRANKLIN.2011",2011,"August","ET",(11-08-14 00:00:00),40.2,-53.2,35
"9911","FRANKLIN.2011",2011,"August","ET",(11-08-14 06:00:00),40.4,-49.9,35
"9912","FRANKLIN.2011",2011,"August","ET",(11-08-14 12:00:00),40,-47,30
"9913","FRANKLIN.2011",2011,"August","ET",(11-08-14 18:00:00),39.4,-44.6,30
"9914","FRANKLIN.2011",2011,"August","ET",(11-08-15 00:00:00),38.8,-42.5,30
"9915","FRANKLIN.2011",2011,"August","ET",(11-08-15 06:00:00),38.1,-40.8,25
"9916","FRANKLIN.2011",2011,"August","ET",(11-08-15 12:00:00),37.3,-39.2,25
"9917","FRANKLIN.2011",2011,"August","ET",(11-08-15 18:00:00),36.6,-38.2,25
"9918","FRANKLIN.2011",2011,"August","ET",(11-08-16 00:00:00),35.6,-37.9,25
"9919","HARVEY.2011",2011,"August","TS",(11-08-19 00:00:00),15.4,-82,30
"9920","HARVEY.2011",2011,"August","TS",(11-08-19 06:00:00),15.7,-82.7,30
"9921","HARVEY.2011",2011,"August","TS",(11-08-19 12:00:00),15.9,-83.4,35
"9922","HARVEY.2011",2011,"August","TS",(11-08-19 18:00:00),16,-84.1,40
"9923","HARVEY.2011",2011,"August","TS",(11-08-20 00:00:00),16.1,-84.9,45
"9924","HARVEY.2011",2011,"August","TS",(11-08-20 06:00:00),16.3,-85.8,50
"9925","HARVEY.2011",2011,"August","TS",(11-08-20 12:00:00),16.6,-87,50
"9926","HARVEY.2011",2011,"August","TS",(11-08-20 17:30:00),17,-88.3,55
"9927","HARVEY.2011",2011,"August","TS",(11-08-20 18:00:00),17,-88.3,55
"9928","HARVEY.2011",2011,"August","TS",(11-08-21 00:00:00),17.3,-89.6,35
"9929","HARVEY.2011",2011,"August","TS",(11-08-21 06:00:00),17.6,-90.8,30
"9930","HARVEY.2011",2011,"August","TS",(11-08-21 12:00:00),18,-92,30
"9931","HARVEY.2011",2011,"August","TS",(11-08-21 18:00:00),18.5,-93.3,30
"9932","HARVEY.2011",2011,"August","TS",(11-08-22 00:00:00),18.7,-94.8,35
"9933","HARVEY.2011",2011,"August","TS",(11-08-22 02:00:00),18.7,-95.2,35
"9934","HARVEY.2011",2011,"August","TS",(11-08-22 06:00:00),18.6,-96.2,25
"9935","HARVEY.2011",2011,"August","TS",(11-08-22 12:00:00),18.1,-97.2,20
"9936","IRENE.2011",2011,"August","TS",(11-08-21 00:00:00),15,-59,45
"9937","IRENE.2011",2011,"August","TS",(11-08-21 06:00:00),16,-60.6,45
"9938","IRENE.2011",2011,"August","TS",(11-08-21 12:00:00),16.8,-62.2,45
"9939","IRENE.2011",2011,"August","TS",(11-08-21 18:00:00),17.5,-63.7,50
"9940","IRENE.2011",2011,"August","TS",(11-08-21 23:00:00),17.8,-64.6,60
"9941","IRENE.2011",2011,"August","TS",(11-08-22 00:00:00),17.9,-65,60
"9942","IRENE.2011",2011,"August","TS",(11-08-22 05:25:00),18.1,-65.8,60
"9943","IRENE.2011",2011,"August","TS",(11-08-22 06:00:00),18.2,-65.9,65
"9944","IRENE.2011",2011,"August","TS",(11-08-22 12:00:00),18.9,-67,70
"9945","IRENE.2011",2011,"August","TS",(11-08-22 18:00:00),19.3,-68,75
"9946","IRENE.2011",2011,"August","TS",(11-08-23 00:00:00),19.7,-68.8,80
"9947","IRENE.2011",2011,"August","TS",(11-08-23 06:00:00),20.1,-69.7,80
"9948","IRENE.2011",2011,"August","TS",(11-08-23 12:00:00),20.4,-70.6,80
"9949","IRENE.2011",2011,"August","TS",(11-08-23 18:00:00),20.7,-71.2,80
"9950","IRENE.2011",2011,"August","TS",(11-08-24 00:00:00),21,-71.9,80
"9951","IRENE.2011",2011,"August","TS",(11-08-24 06:00:00),21.3,-72.5,95
"9952","IRENE.2011",2011,"August","TS",(11-08-24 12:00:00),21.9,-73.3,105
"9953","IRENE.2011",2011,"August","TS",(11-08-24 16:00:00),22.4,-74,100
"9954","IRENE.2011",2011,"August","TS",(11-08-24 18:00:00),22.7,-74.3,100
"9955","IRENE.2011",2011,"August","TS",(11-08-25 00:00:00),23.5,-75.1,95
"9956","IRENE.2011",2011,"August","TS",(11-08-25 06:00:00),24.1,-75.9,95
"9957","IRENE.2011",2011,"August","TS",(11-08-25 09:00:00),24.7,-76.2,95
"9958","IRENE.2011",2011,"August","TS",(11-08-25 12:00:00),25.4,-76.6,90
"9959","IRENE.2011",2011,"August","TS",(11-08-25 18:00:00),26.5,-77.2,90
"9960","IRENE.2011",2011,"August","TS",(11-08-26 00:00:00),27.7,-77.3,90
"9961","IRENE.2011",2011,"August","TS",(11-08-26 06:00:00),28.8,-77.3,90
"9962","IRENE.2011",2011,"August","TS",(11-08-26 12:00:00),30,-77.4,85
"9963","IRENE.2011",2011,"August","TS",(11-08-26 18:00:00),31.1,-77.5,80
"9964","IRENE.2011",2011,"August","TS",(11-08-27 00:00:00),32.1,-77.1,75
"9965","IRENE.2011",2011,"August","TS",(11-08-27 06:00:00),33.4,-76.8,75
"9966","IRENE.2011",2011,"August","TS",(11-08-27 12:00:00),34.7,-76.6,75
"9967","IRENE.2011",2011,"August","TS",(11-08-27 18:00:00),35.5,-76.3,65
"9968","IRENE.2011",2011,"August","TS",(11-08-28 00:00:00),36.7,-75.7,65
"9969","IRENE.2011",2011,"August","TS",(11-08-28 06:00:00),38.1,-75,65
"9970","IRENE.2011",2011,"August","TS",(11-08-28 09:35:00),39.4,-74.4,60
"9971","IRENE.2011",2011,"August","TS",(11-08-28 12:00:00),40.3,-74.1,55
"9972","IRENE.2011",2011,"August","TS",(11-08-28 13:00:00),40.6,-74,55
"9973","IRENE.2011",2011,"August","TS",(11-08-28 18:00:00),42.5,-73.1,50
"9974","IRENE.2011",2011,"August","ET",(11-08-29 00:00:00),44.2,-72.1,45
"9975","IRENE.2011",2011,"August","ET",(11-08-29 06:00:00),46.5,-69.5,40
"9976","IRENE.2011",2011,"August","ET",(11-08-29 12:00:00),49.1,-66.7,40
"9977","IRENE.2011",2011,"August","ET",(11-08-29 18:00:00),51.3,-63.8,40
"9978","IRENE.2011",2011,"August","ET",(11-08-30 00:00:00),53,-60,40
"9979","TEN.2011",2011,"August","TS",(11-08-25 00:00:00),12.3,-29,30
"9980","TEN.2011",2011,"August","TS",(11-08-25 06:00:00),12.7,-30.1,30
"9981","TEN.2011",2011,"August","TS",(11-08-25 12:00:00),13.1,-31.2,30
"9982","TEN.2011",2011,"August","TS",(11-08-25 18:00:00),13.5,-32.1,30
"9983","TEN.2011",2011,"August","TS",(11-08-26 00:00:00),13.9,-32.9,30
"9984","TEN.2011",2011,"August","TS",(11-08-26 06:00:00),14.4,-33.3,30
"9985","TEN.2011",2011,"August","TS",(11-08-26 12:00:00),14.8,-33.5,30
"9986","TEN.2011",2011,"August","TS",(11-08-26 18:00:00),15.3,-33.7,30
"9987","TEN.2011",2011,"August","DS",(11-08-27 00:00:00),15.8,-33.9,25
"9988","JOSE.2011",2011,"August","DS",(11-08-26 12:00:00),27.3,-59,30
"9989","JOSE.2011",2011,"August","DS",(11-08-26 18:00:00),27.4,-60.2,30
"9990","JOSE.2011",2011,"August","DS",(11-08-27 00:00:00),27.5,-61.3,30
"9991","JOSE.2011",2011,"August","TS",(11-08-27 06:00:00),27.7,-62.4,30
"9992","JOSE.2011",2011,"August","TS",(11-08-27 12:00:00),27.9,-63.4,35
"9993","JOSE.2011",2011,"August","TS",(11-08-27 18:00:00),28.3,-64.3,35
"9994","JOSE.2011",2011,"August","TS",(11-08-28 00:00:00),29.1,-64.9,35
"9995","JOSE.2011",2011,"August","TS",(11-08-28 06:00:00),29.8,-65.5,40
"9996","JOSE.2011",2011,"August","TS",(11-08-28 12:00:00),30.9,-65.7,40
"9997","JOSE.2011",2011,"August","TS",(11-08-28 18:00:00),32.4,-65.8,40
"9998","JOSE.2011",2011,"August","DS",(11-08-29 00:00:00),34.2,-65.6,40
"9999","JOSE.2011",2011,"August","DS",(11-08-29 06:00:00),36.2,-65.1,35
"10000","JOSE.2011",2011,"August","DS",(11-08-29 12:00:00),38.3,-63.8,30
"10001","KATIA.2011",2011,"August","DS",(11-08-28 00:00:00),9.5,-19,20
"10002","KATIA.2011",2011,"August","DS",(11-08-28 06:00:00),9.4,-20.3,20
"10003","KATIA.2011",2011,"August","DS",(11-08-28 12:00:00),9.3,-21.6,25
"10004","KATIA.2011",2011,"August","DS",(11-08-28 18:00:00),9.3,-22.9,25
"10005","KATIA.2011",2011,"August","DS",(11-08-29 00:00:00),9.3,-24.2,25
"10006","KATIA.2011",2011,"August","TS",(11-08-29 06:00:00),9.5,-25.6,25
"10007","KATIA.2011",2011,"August","TS",(11-08-29 12:00:00),9.9,-27,30
"10008","KATIA.2011",2011,"August","TS",(11-08-29 18:00:00),10.6,-28.2,30
"10009","KATIA.2011",2011,"August","TS",(11-08-30 00:00:00),11,-29.6,35
"10010","KATIA.2011",2011,"August","TS",(11-08-30 06:00:00),11.5,-31.1,40
"10011","KATIA.2011",2011,"August","TS",(11-08-30 12:00:00),12,-32.9,45
"10012","KATIA.2011",2011,"August","TS",(11-08-30 18:00:00),12.6,-34.6,50
"10013","KATIA.2011",2011,"August","TS",(11-08-31 00:00:00),13.1,-36.4,50
"10014","KATIA.2011",2011,"August","TS",(11-08-31 06:00:00),13.6,-38.2,55
"10015","KATIA.2011",2011,"August","TS",(11-08-31 12:00:00),14,-40,55
"10016","KATIA.2011",2011,"August","TS",(11-08-31 18:00:00),14.4,-41.8,60
"10017","KATIA.2011",2011,"September","TS",(11-09-01 00:00:00),14.8,-43.5,65
"10018","KATIA.2011",2011,"September","TS",(11-09-01 06:00:00),15.1,-45.2,65
"10019","KATIA.2011",2011,"September","TS",(11-09-01 12:00:00),15.3,-46.9,65
"10020","KATIA.2011",2011,"September","TS",(11-09-01 18:00:00),15.7,-48.5,65
"10021","KATIA.2011",2011,"September","TS",(11-09-02 00:00:00),16.2,-50,65
"10022","KATIA.2011",2011,"September","TS",(11-09-02 06:00:00),16.8,-51.2,65
"10023","KATIA.2011",2011,"September","TS",(11-09-02 12:00:00),17.4,-52.1,65
"10024","KATIA.2011",2011,"September","TS",(11-09-02 18:00:00),18,-53,65
"10025","KATIA.2011",2011,"September","TS",(11-09-03 00:00:00),18.4,-53.9,65
"10026","KATIA.2011",2011,"September","TS",(11-09-03 06:00:00),18.8,-54.7,65
"10027","KATIA.2011",2011,"September","TS",(11-09-03 12:00:00),19.4,-55.4,65
"10028","KATIA.2011",2011,"September","TS",(11-09-03 18:00:00),19.9,-56.2,65
"10029","KATIA.2011",2011,"September","TS",(11-09-04 00:00:00),20.4,-57.1,70
"10030","KATIA.2011",2011,"September","TS",(11-09-04 06:00:00),21.1,-57.9,75
"10031","KATIA.2011",2011,"September","TS",(11-09-04 12:00:00),21.7,-58.8,85
"10032","KATIA.2011",2011,"September","TS",(11-09-04 18:00:00),22.3,-59.7,90
"10033","KATIA.2011",2011,"September","TS",(11-09-05 00:00:00),23,-60.6,90
"10034","KATIA.2011",2011,"September","TS",(11-09-05 06:00:00),23.6,-61.6,95
"10035","KATIA.2011",2011,"September","TS",(11-09-05 12:00:00),24.2,-62.6,100
"10036","KATIA.2011",2011,"September","TS",(11-09-05 18:00:00),24.8,-63.4,110
"10037","KATIA.2011",2011,"September","TS",(11-09-06 00:00:00),25.6,-64,120
"10038","KATIA.2011",2011,"September","TS",(11-09-06 06:00:00),26.2,-64.8,115
"10039","KATIA.2011",2011,"September","TS",(11-09-06 12:00:00),26.7,-65.6,105
"10040","KATIA.2011",2011,"September","TS",(11-09-06 18:00:00),27.3,-66.2,95
"10041","KATIA.2011",2011,"September","TS",(11-09-07 00:00:00),27.7,-66.9,85
"10042","KATIA.2011",2011,"September","TS",(11-09-07 06:00:00),28.2,-67.6,85
"10043","KATIA.2011",2011,"September","TS",(11-09-07 12:00:00),28.8,-68.4,80
"10044","KATIA.2011",2011,"September","TS",(11-09-07 18:00:00),29.4,-69.3,80
"10045","KATIA.2011",2011,"September","TS",(11-09-08 00:00:00),30.3,-69.9,80
"10046","KATIA.2011",2011,"September","TS",(11-09-08 06:00:00),31.5,-70.1,80
"10047","KATIA.2011",2011,"September","TS",(11-09-08 12:00:00),32.8,-70.2,80
"10048","KATIA.2011",2011,"September","TS",(11-09-08 18:00:00),34.1,-70,80
"10049","KATIA.2011",2011,"September","TS",(11-09-09 00:00:00),35.6,-69.4,80
"10050","KATIA.2011",2011,"September","TS",(11-09-09 06:00:00),37.1,-68.4,75
"10051","KATIA.2011",2011,"September","TS",(11-09-09 12:00:00),38.5,-67.1,75
"10052","KATIA.2011",2011,"September","TS",(11-09-09 18:00:00),39.8,-64.6,75
"10053","KATIA.2011",2011,"September","TS",(11-09-10 00:00:00),41,-60.5,75
"10054","KATIA.2011",2011,"September","TS",(11-09-10 06:00:00),42.2,-56.1,75
"10055","KATIA.2011",2011,"September","ET",(11-09-10 12:00:00),43.5,-50.6,75
"10056","KATIA.2011",2011,"September","ET",(11-09-10 18:00:00),45.4,-43.7,75
"10057","KATIA.2011",2011,"September","ET",(11-09-11 00:00:00),47.3,-37.2,70
"10058","KATIA.2011",2011,"September","ET",(11-09-11 06:00:00),49.1,-31.3,70
"10059","KATIA.2011",2011,"September","ET",(11-09-11 12:00:00),51.1,-26,60
"10060","KATIA.2011",2011,"September","ET",(11-09-11 18:00:00),52.8,-21.1,60
"10061","KATIA.2011",2011,"September","ET",(11-09-12 00:00:00),54.7,-16.3,60
